"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"New song coming out Ray rice that [[hoe]] http://t.co/bUl6ISsMFH","New song coming out Ray rice that [[hHoe]] http://t.co/bUl6ISsMFH",0.018388688564300537,0.9903073906898499,1,2,1,14,"Successful"
"RT @_____redd: killing these [[bitches]] go body for body &#128530;&#128524;&#127911;","RT @_____redd: killing these [[bfitches]] go body for body &#128530;&#128524;&#127911;",0.01157069206237793,0.9478777647018433,1,2,1,15,"Successful"
"RT @[[LILBTHEBASEDGOD]]: That nerdy fat [[bitch]] yes sir she [[fucked]] "" [[The]] [[BasedGod]]"" - [[Lil]] B","RT @[[LILBTHEBASERDGOD]]: That nerdy fat [[bicth]] yes sir she [[ucked]] "" [[Th]] [[BsaedGod]]"" - [[Fil]] B",0.021233797073364258,0.7351679801940918,1,2,1,62,"Successful"
"Sup [[bitches]]","Sup [[bicthes]]",0.009475290775299072,0.9244987964630127,1,2,1,7,"Successful"
"@UptownRaised Shame that your mama didn't teach you not to call women ""[[bitch]]"". Well, we all ain't that fortunate, I guess.","@UptownRaised Shame that your mama didn't teach you not to call women ""[[btch]]"". Well, we all ain't that fortunate, I guess.",0.009176850318908691,0.8963459134101868,1,2,1,17,"Successful"
"I [[want]] to [[beat]] this [[bitches]] [[ass]] [[soooo]] [[bad]]","I [[wan]] to [[bat]] this [[btches]] [[asz]] [[sooo]] [[Aad]]",0.014299392700195312,0.9864068627357483,1,2,1,31,"Successful"
"Eat that [[pussy]] like cold pizza...","Eat that [[puNssy]] like cold pizza...",0.00930476188659668,0.9826185703277588,1,2,1,10,"Successful"
"@[[haylebopp]] last year i had to explain why ""queer theory"" is the [[acceptable]] [[academic]] term","@[[haylebopgp]] last year i had to explain why ""queer theory"" is the [[acceptabl]] [[aademic]] term",0.31608742475509644,0.7035649418830872,2,0,2,22,"Successful"
"[[Cute]] dumb females trash.","[[CuXe]] dumb females trash.",0.12835216522216797,0.8314903974533081,2,1,2,9,"Successful"
"I [[used]] to picture him [[coming]] up the [[wadi]] to FOB [[Sharana]] with a barrel of [[brandy]] for me @[[iiarwatch]]","I [[sued]] to picture him [[coimng]] up the [[xwadi]] to FOB [[Shraana]] with a barrel of [[brand]] for me @[[iiarwatco]]",0.02354961633682251,0.7296198606491089,2,1,2,46,"Successful"
"Time to go make the gym my [[bitch]]","Time to go make the gym my [[fitch]]",0.006075441837310791,0.9838963150978088,1,2,1,10,"Successful"
"favoriting a [[bitch]] pic is flirting nowadays","favoriting a [[ibtch]] pic is flirting nowadays",0.00955820083618164,0.962853193283081,1,2,1,10,"Successful"
"""You don't like us colored folks, what the he'll you're not colored you white [[fucks]]"" &#128514;&#128514;&#128514;&#128514;","""You don't like us colored folks, what the he'll you're not colored you white [[fcuks]]"" &#128514;&#128514;&#128514;&#128514;",0.2263358235359192,0.6891672015190125,1,0,1,18,"Successful"
"[[Lmao]] wack [[ass]] [[rappers]] stay mad, [[make]] [[better]] [[music]] then little [[bitch]]. [[RT]] @[[FreddieGibbs]]: @Bjames055 [[get]] on the [[suck]] my [[dick]] [[list]]","[[Lmo]] wack [[ss]] [[rappfers]] stay mad, [[maBe]] [[beter]] [[usic]] then little [[itch]]. [[TR]] @[[Freddienibbs]]: @Bjames055 [[et]] on the [[scuk]] my [[dck]] [[leist]]",0.03877460956573486,0.7919759154319763,1,2,1,89,"Successful"
"[[These]] [[ratchet]] [[hoes]] are [[something]] [[else]] this [[school]] [[smells]] like a [[fucking]] [[zoo]]","[[Thsee]] [[ratche]] [[heoes]] are [[sombething]] [[lese]] this [[schooR]] [[sells]] like a [[fuckiung]] [[zbo]]",0.04259753227233887,0.48452985286712646,1,1,1,51,"Failed"
"the [[niggas]] on twitter like I [[eat]] [[pussy]] and yada [[yada]] is the [[niggas]] with [[STI's]] and [[shit]]","the [[niggms]] on twitter like I [[at]] [[pusBsy]] and yada [[yapa]] is the [[niPgas]] with [[STINs]] and [[szit]]",0.15639227628707886,0.3684840798377991,1,1,1,52,"Failed"
"@eruditetina @Orgleader Hey @RevJJackson why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown","@eruditetina @Orgleader Hey @RevJJackson why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown",0.7296377420425415,0.7296377420425415,0,0,2,1,"Skipped"
"They hardly get sex...so when the opportunity of sick presents itself, their giving you some [[pussy]]...and boy are they generous","They hardly get sex...so when the opportunity of sick presents itself, their giving you some [[pusWsy]]...and boy are they generous",0.012061357498168945,0.6764165163040161,1,2,1,15,"Successful"
"Wait What?! &#128557;&#128557;&#128564;&#128564;&#8220;@TaeCocky: You a [[faggot]] if you wear a seat beat&#8221;","Wait What?! &#128557;&#128557;&#128564;&#128564;&#8220;@TaeCocky: You a [[faygot]] if you wear a seat beat&#8221;",0.4200034737586975,0.9670804738998413,1,2,1,19,"Successful"
"""@PoemsPorn: Quote this tweet with your favorite animal.""[[pussy]]","""@PoemsPorn: Quote this tweet with your favorite animal.""[[upssy]]",0.04981505870819092,0.9888279438018799,1,2,1,11,"Successful"
"RT @JoeBudden: Young, attractive, successful, supportive, faithful man w his own everything..u think bringing solely [[pussy]] to the table is &#8230;","RT @JoeBudden: Young, attractive, successful, supportive, faithful man w his own everything..u think bringing solely [[ussy]] to the table is &#8230;",0.009154260158538818,0.9877257943153381,1,2,1,22,"Successful"
"rule number 1 never [[fuck]] wit ah bitter babymama dey gon spray u str8 up.... Erica u losing cool points [[hoe]]","rule number 1 never [[ufck]] wit ah bitter babymama dey gon spray u str8 up.... Erica u losing cool points [[he]]",0.021018922328948975,0.9872027635574341,1,2,1,29,"Successful"
"#vegas #[[bitch]] http://t.co/wbAqQ5vFpd","#vegas #[[biytch]] http://t.co/wbAqQ5vFpd",0.008033394813537598,0.984073281288147,1,2,1,10,"Successful"
"@_RichHomieKevin go to sleep [[niggah]] lol","@_RichHomieKevin go to sleep [[ngigah]] lol",0.12602132558822632,0.9754260778427124,1,2,1,10,"Successful"
"[[Amo]] [[hangs]] http://t.co/[[h8UQDrjeCb]]","[[Aamo]] [[zangs]] http://t.co/[[h8UQDrjeb]]",0.035256385803222656,0.08740776777267456,2,2,2,26,"Failed"
"[[Nigga]] [[Tyrese]] on [[Walking]] [[Dead]] is a [[bitch]] [[smh]]","[[NiggUa]] [[Tyrqese]] on [[aWlking]] [[Deagd]] is a [[zitch]] [[sm]]",0.05004167556762695,0.5276283025741577,1,0,1,31,"Successful"
"RT @scott1023: ""I said thin mints [[bitch]]"". http://t.co/yRVQjxeyqO","RT @scott1023: ""I said thin mints [[bisch]]"". http://t.co/yRVQjxeyqO",0.007279634475708008,0.9885761141777039,1,2,1,15,"Successful"
"[[bitch]] you knew I was on your trail &#8212; Mybad http://t.co/SMpitRCzSA","[[bOitch]] you knew I was on your trail &#8212; Mybad http://t.co/SMpitRCzSA",0.008598268032073975,0.9825244545936584,1,2,1,13,"Successful"
"Stern fixed the image of the league.. NBA players not knocking they [[bitch]] out in elevators.","Stern fixed the image of the league.. NBA players not knocking they [[ibtch]] out in elevators.",0.008517265319824219,0.9875512719154358,1,2,1,13,"Successful"
"That [[hoe]] out there, Fat Trel said it best.","That [[heo]] out there, Fat Trel said it best.",0.012268602848052979,0.7615034580230713,1,2,1,11,"Successful"
"[[RT]] @[[transtrenda]]: [[Okay]] [[okay]] but. [[Trans]] [[birds]]","[[RG]] @[[trasntrenda]]: [[Oay]] [[oky]] but. [[Tranw]] [[birPds]]",0.015645980834960938,0.5118198394775391,2,2,2,30,"Failed"
"@TheOneMiss_Luu This is true. That [[bitch]] has two accounts @PoniesForever7","@TheOneMiss_Luu This is true. That [[btich]] has two accounts @PoniesForever7",0.009184837341308594,0.9692205786705017,1,2,1,13,"Successful"
"Gimme my grade [[bitch]] you know wat I'm trying to spell","Gimme my grade [[bsitch]] you know wat I'm trying to spell",0.00666731595993042,0.9876425266265869,1,2,1,13,"Successful"
"@kieffer_jason bitch what? I did [[show]] up then I [[tweeted]],[[dm]], texted then called u and I [[asked]] u were [[tryna]] [[meet]] up bitch ur [[fucking]] weak.","@kieffer_jason bitch what? I did [[sho]] up then I [[tweete]],[[md]], texted then called u and I [[askde]] u were [[tyrna]] [[met]] up bitch ur [[fuckin]] weak.",0.01670438051223755,0.031105518341064453,1,1,1,76,"Failed"
"RT @[[LeMarquand]]: Jihadi-In-Chief Hussein Urges [[restraint]] in Fighting [[Islamic]] [[Butchers]]&#[[8252]];&#65039;Apparently, we SHOULD be [[nice]] to [[ISIS]]...we [[might]] [[hurt]]&#[[8230]];","RT @[[LeMaruand]]: Jihadi-In-Chief Hussein Urges [[restrain]] in Fighting [[Islami]] [[Butchesr]]&#[[8522]];&#65039;Apparently, we SHOULD be [[nce]] to [[ISJS]]...we [[mgiht]] [[hurg]]&#[[230]];",0.033119142055511475,0.3185657858848572,2,2,2,91,"Failed"
"RT @UPTMillz: You can buy milk w/ WIC guys RT @VernieMack: #QTNA RT @Major_K8: How y&#8217;all [[bitches]] gon breast feed wit nipple rings? &#128563;&#128534;&#8220;","RT @UPTMillz: You can buy milk w/ WIC guys RT @VernieMack: #QTNA RT @Major_K8: How y&#8217;all [[bithes]] gon breast feed wit nipple rings? &#128563;&#128534;&#8220;",0.008282959461212158,0.9764053821563721,1,2,1,30,"Successful"
"Women [[stay]] [[bragging]] about their mans [[penis]] and [[wonder]] why your [[friend]] [[fucked]] him....[[smh]] ....silly, [[silly]] [[hoe]].","Women [[tsay]] [[braggng]] about their mans [[peins]] and [[ownder]] why your [[frind]] [[fucfked]] him....[[sm]] ....silly, [[slily]] [[oe]].",0.03338342905044556,0.7765018939971924,1,2,1,57,"Successful"
"[[RT]] @KillAllSimps: [[If]] this nigga [[Kanye]] [[took]] Kim K to Wendy's, this means [[y'all]] [[regular]] [[hoes]] don't [[deserve]] them $200 [[dates]] http://t.co/[[QZ3hgE]]&#8230;","[[TR]] @KillAllSimps: [[fI]] this nigga [[KanyZe]] [[tnook]] Kim K to Wendy's, this means [[y'al]] [[regulEr]] [[uoes]] don't [[dserve]] them $200 [[dtaes]] http://t.co/[[QZh3gE]]&#8230;",0.13314002752304077,0.5108477473258972,1,0,1,68,"Successful"
"RT @prettytreazure: @DetroitPlayer @1stName_Bravo hey don't call him a [[bitch]] &#128074;","RT @prettytreazure: @DetroitPlayer @1stName_Bravo hey don't call him a [[btich]] &#128074;",0.0067969560623168945,0.9708071947097778,1,2,1,13,"Successful"
"#porn,#[[android]],#[[iphone]],#ipad,#sex,#xxx, | #Anal | BBC Anal creampie [[bitch]] http://t.co/3XNeG5mnRk","#porn,#[[anBdroid]],#[[pihone]],#ipad,#sex,#xxx, | #Anal | BBC Anal creampie [[btch]] http://t.co/3XNeG5mnRk",0.010455071926116943,0.5272601842880249,1,2,1,35,"Successful"
"@Thee_MrWest [[pussy]]","@Thee_MrWest [[Xpussy]]",0.016521215438842773,0.9671927094459534,1,2,1,7,"Successful"
"[[Yellow]] [[jackets]] at [[gas]] [[station]] trash [[cans]] are THE worst","[[pellow]] [[jacckets]] at [[bgas]] [[stXtion]] trash [[clns]] are THE worst",0.020127534866333008,0.844974935054779,2,1,2,29,"Successful"
"RT @[[TheBloodShow]]: Why all these [[hoes]] be [[wearin]] [[flowers]] [[around]] they head. I [[hope]] a [[bee]] [[Sting]] they [[ASS]]","RT @[[ThBeloodShow]]: Why all these [[hNes]] be [[wearGn]] [[flwers]] [[aroulnd]] they head. I [[Whope]] a [[be]] [[Stivg]] they [[AVS]]",0.021609127521514893,0.9429486393928528,1,2,1,61,"Successful"
"[[RT]] @[[DaRealDip]]: A [[bitch]] can [[look]] like a [[million]] [[dollars]] wit [[sum]] [[garbage]] ass [[pussy]]","[[Rg]] @[[DaRaelDip]]: A [[Ritch]] can [[loonk]] like a [[mlilion]] [[dUllars]] wit [[sm]] [[agrbage]] ass [[plussy]]",0.019319891929626465,0.5181676149368286,1,0,1,58,"Successful"
"@CallMeRenee_ @lilmenifee__ wussup [[bitch]]","@CallMeRenee_ @lilmenifee__ wussup [[btch]]",0.012570202350616455,0.921724796295166,1,2,1,9,"Successful"
"@jdimenstein @JagexLyon [[yeah]] if you [[get]] in trouble its [[less]] than a .5 [[percent]] [[chance]] that its a mistake. so you're a [[fucking]] retard.","@jdimenstein @JagexLyon [[yoah]] if you [[et]] in trouble its [[Kless]] than a .5 [[prcent]] [[cance]] that its a mistake. so you're a [[Nfucking]] retard.",0.20488643646240234,0.5130963921546936,1,0,1,49,"Successful"
"Friendly [[advice]] to western reporters in [[Kobane]]: don't advertise your location. [[Jihadis]] are [[tracking]] u &amp; consider u a [[high-prize]] [[target]] #[[ISIS]]","Friendly [[dadvice]] to western reporters in [[obane]]: don't advertise your location. [[JihadiEs]] are [[tracing]] u &amp; consider u a [[high-prizj]] [[tnarget]] #[[IQSIS]]",0.02514338493347168,0.4922884702682495,2,2,2,73,"Failed"
"[[Happy]] bday @wizkhalifa I [[love]] you my [[nigguh]] #livingLegend","[[Hapyp]] bday @wizkhalifa I [[dlove]] you my [[niguh]] #livingLegend",0.22927623987197876,0.7239303588867188,1,2,1,19,"Successful"
"I [[think]] [[every]] [[bitch]] wit a tongue [[piercing]] [[suck]] [[dick]] im just being [[real]]","I [[thiRnk]] [[ever]] [[bitOh]] wit a tongue [[piericng]] [[scuk]] [[divk]] im just being [[reael]]",0.024871408939361572,0.836945652961731,1,2,1,51,"Successful"
"[[My]] [[mom's]] a [[fucking]] [[cunt]] [[dude]].","[[y]] [[mo'ms]] a [[fuckiqg]] [[cnut]] [[udde]].",0.1430600881576538,0.46199172735214233,1,1,1,26,"Failed"
"[[According]] to my [[brothers]] iPod, its [[December]] [[1969]]. [[If]] so, I [[predict]] that Mickey [[Mantle]] of the NY [[Yankees]] will [[announce]] his [[retirement]] [[March]] 1","[[Accordnig]] to my [[brotheWs]] iPod, its [[Dpcember]] [[169]]. [[fI]] so, I [[prdeict]] that Mickey [[MantlQe]] of the NY [[Yankes]] will [[announe]] his [[retriement]] [[Marhc]] 1",0.013523221015930176,0.23968368768692017,2,2,2,73,"Failed"
"@dpalmyx3 @michelleb_xo both you [[bitches]] go to sleep","@dpalmyx3 @michelleb_xo both you [[bitcqes]] go to sleep",0.01126110553741455,0.9802379608154297,1,2,1,10,"Successful"
"Stop spoiling U fags","Stop spoiling U fags",0.6895641088485718,0.6895641088485718,0,0,1,1,"Skipped"
"Lol @ me next time [[bitch]]","Lol @ me next time [[dbitch]]",0.0060768723487854,0.9772166609764099,1,2,1,9,"Successful"
"@KenoBino Ohh Mr I'm all tough cause I live in a [[retarded]] city thinks he's cool. People like you should be shoveling my snow, broke bum.","@KenoBino Ohh Mr I'm all tough cause I live in a [[reaarded]] city thinks he's cool. People like you should be shoveling my snow, broke bum.",0.3200591206550598,0.7477601766586304,1,2,1,24,"Successful"
"they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.","they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.",0.523151159286499,0.523151159286499,1,1,0,1,"Skipped"
"RT @THOTSNEXTDOOR: I just wanna spread your legs &amp; [[kiss]] &amp; lick my way down to your [[pussy]] just so I can feel every bit of wetness on my tong&#8230;","RT @THOTSNEXTDOOR: I just wanna spread your legs &amp; [[kViss]] &amp; lick my way down to your [[psusy]] just so I can feel every bit of wetness on my tong&#8230;",0.01164543628692627,0.5241689085960388,1,2,1,27,"Successful"
"I'd have to go off on a [[bitch]]","I'd have to go off on a [[btch]]",0.006988704204559326,0.9798078536987305,1,2,1,8,"Successful"
"RT @mikeimbriano: @briiixo [[Donnas]] [[taxes]] are gonna [[go]] up.#[[moulinyan]]#[[lol]].","RT @mikeimbriano: @briiixo [[Yonnas]] [[taxse]] are gonna [[Xgo]] up.#[[mouliynan]]#[[ol]].",0.023060619831085205,0.5595194101333618,2,1,2,36,"Successful"
"[[Fuck]] them [[bitches]]&#128557;&#[[128557]];&#[[128557]];","[[uFck]] them [[bAitches]]&#128557;&#[[18557]];&#[[1e28557]];",0.022521376609802246,0.9816455841064453,1,2,1,24,"Successful"
"Yasss [[bitch]] yass","Yasss [[Oitch]] yass",0.009850502014160156,0.8720402121543884,1,2,1,8,"Successful"
"Totaled RT @CSharp_C3ENT: Crashed dat [[hoe]] RT @viaNAWF: Drake verse on that nicki &gt;&gt;&gt;&gt;&gt;","Totaled RT @CSharp_C3ENT: Crashed dat [[hose]] RT @viaNAWF: Drake verse on that nicki &gt;&gt;&gt;&gt;&gt;",0.03764897584915161,0.9689851999282837,1,2,1,21,"Successful"
"Blows my mind how some guys have these model type girls then cheat on them with some ghetto [[hoe]].","Blows my mind how some guys have these model type girls then cheat on them with some ghetto [[heo]].",0.03586322069168091,0.8644658327102661,1,2,1,14,"Successful"
"RT @Jakelewis44_: I'm out this [[bitch]] too&#128514;&#9996;&#65039;","RT @Jakelewis44_: I'm out this [[btch]] too&#128514;&#9996;&#65039;",0.006655573844909668,0.9859175086021423,1,2,1,12,"Successful"
"[[RT]] @[[ChrissiBaxter]]: [[If]] my man [[ain't]] [[appreciating]] me this [[pussy]] DEFINITELY [[IS]] gonna [[end]] up in another [[nigga]] mouth. You can [[quote]] me","[[ET]] @[[hCrissiBaxter]]: [[fI]] my man [[aUin't]] [[appreciatiBg]] me this [[puGsy]] DEFINITELY [[InS]] gonna [[ned]] up in another [[niOga]] mouth. You can [[uqote]] me",0.061020076274871826,0.4037412405014038,1,1,1,80,"Failed"
"@[[Cheesus85]] @[[greyyygoose]] [[faaaaggggottttt]], speaking with the [[blonde]] [[hair]] and confused, you're a [[hypocrite]], cuz you're a [[faggot]]","@[[Cheess85]] @[[greyyygooes]] [[faaaagggAgottttt]], speaking with the [[blonqe]] [[hir]] and confused, you're a [[hHypocrite]], cuz you're a [[fggot]]",0.3494054675102234,0.5190202593803406,0,1,0,46,"Successful"
"[[That]] [[night]] [[cap]] [[nonsense]] is for the [[birds]].!","[[Tha]] [[nigBht]] [[cpa]] [[nmnsense]] is for the [[birhs]].!",0.023532569408416748,0.9068104028701782,2,1,2,26,"Successful"
"The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping [[fags]]...","The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping [[Sfags]]...",0.3976995348930359,0.7434420585632324,0,2,0,18,"Successful"
"RT @ockfromdablock: I'd go crazy if these animals like them grabbed my mama like that. I ain't going out like no [[bitch]]&#128548; http://t.co/sulNMnC&#8230;","RT @ockfromdablock: I'd go crazy if these animals like them grabbed my mama like that. I ain't going out like no [[btich]]&#128548; http://t.co/sulNMnC&#8230;",0.009435296058654785,0.6758272647857666,1,2,1,25,"Successful"
"&#8220;@HerTruMetier: &#8220;@what_evaittakes: [[Bout]] to get a breasts reduction these [[bitches]] be in the way&#128530;&#8221;&#128514;&#128514;&#128514;&#8221;so serious&#128553;&#128553;&#128553;","&#8220;@HerTruMetier: &#8220;@what_evaittakes: [[Botu]] to get a breasts reduction these [[btiches]] be in the way&#128530;&#8221;&#128514;&#128514;&#128514;&#8221;so serious&#128553;&#128553;&#128553;",0.011781454086303711,0.6374197602272034,1,2,1,29,"Successful"
"@[[BaconParadox]] for two [[year]] [[old]] [[Oreos]]?-_-","@[[BaNonParadox]] for two [[yBar]] [[lod]] [[Oxeos]]?-_-",0.015770673751831055,0.08433383703231812,2,2,2,26,"Failed"
