"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"*[[squak]] squak [[squak]] [[squak*]]<SPLIT>Me: bird [[shut]] up!!!<SPLIT>*[[squak*]]<SPLIT>[[Alex]]: [[that]] was [[an]] [[act]] of [[defiance]] <SPLIT>@[[Alextalksback]]","*squak<SPLIT>Me: bird up!!!<SPLIT>*<SPLIT>: was of <SPLIT>@",0.053947098553180695,0.7050307989120483,2,2,2,29,"Maximized"
"[[RT]] @[[Belindaav_]]: @[[wigga32]] ugh! [[thank]] you!!!! [[my]] bf still [[talks]] so [[a]] [[dumb]] bitch i [[dont]] [[like]]&#[[128530]];","@: @ ugh! you!!!! bf still so bitch i&#;",0.054938606917858124,0.6661587953567505,1,1,1,31,"Maximized"
"' [[You]] tall [[tree]] [[ass]] [[females]] be [[6'0]] [[TALKIN]] [[bout]] "" [[Catching]] Feelings "" , bitch you need [[to]] catch [[this]] [[touchdown]]... http://[[t]].[[co]]/[[lMgkDuxzY7]]","' tall be "" Feelings "" , bitch you need catch... http://./",0.045103609561920166,0.6815230846405029,1,1,1,37,"Maximized"
"[[I]] [[ignore]] birds","birds",0.3233789801597595,0.9745025634765625,2,2,2,6,"Maximized"
"[[I]] [[love]] [[flirting]] with money [[don't]] [[no]] other bitch [[get]] my [[time]] [[or]] my eye&#128527;&#[[128527]];","with money other bitch my my eye&#128527;&#;",0.05846438929438591,0.5878866314888,1,1,1,27,"Maximized"
"[[RT]] @[[TrillSteez_]]: &#8220;@[[sincerelylivy_]]: [[i]] can't fw no [[friendly]] bitch..&#[[8221]];","@: &#8220;@: can't fw no bitch..&#;",0.09029406309127808,0.6357746720314026,1,1,1,20,"Maximized"
"bitches","bitches",0.9813050627708435,0.9813050627708435,1,1,1,2,"Maximized"
"[[RT]] @[[Tylar____]]: @1stBlocJeremiah [[lol]] why [[you]] tryna be [[raw]] [[doe]] bitch","@: @1stBlocJeremiah why tryna be bitch",0.08973580598831177,0.6356728076934814,1,1,1,19,"Maximized"
"[[2]] #iubb [[games]] [[when]] [[im]] [[in]] #[[bloomington]] #btown [[how]] [[good]] is [[that]]?! #[[ncaa]] #[[basketball]] #college #[[Indiana]] #[[iu]] #[[hoosiers]]","#iubb # #btown is?! # # #college # # #",0.05461902916431427,0.8315111398696899,2,2,2,33,"Maximized"
"Shit [[is]] [[fucking]] [[retarded]], no one wants [[to]] [[see]] [[this]] [[shit]]","Shit, no one wants ",0.07948818802833557,0.7260375022888184,1,1,1,20,"Maximized"
"@[[TheOneMiss_Luu]] [[i]] [[also]] [[like]] flip a bitch, which [[is]] [[gabbys]]. #[[QualityWords]]","@flip a bitch, which. #",0.09028821438550949,0.7266820073127747,1,1,1,20,"Maximized"
"@[[TTUKingsbury]] [[morphing]] into [[Charlie]] Weis will [[never]] [[cease]] [[to]] be [[disturbing]].","@into Weis will be.",0.08650965988636017,0.7203023433685303,2,2,2,19,"Maximized"
"[[Hazlenut]] coffee [[and]] [[graham]] [[crackers]] every morning &#[[128525]];&#[[128588]];&#[[128152]];","coffee every morning &#;&#;&#;",0.09623067080974579,0.7955443859100342,2,2,2,18,"Maximized"
"[[I'll]] [[live]] my life [[the]] [[way]] [[I]] [[want]] bitch","my life bitch",0.11036445945501328,0.7768427729606628,1,1,1,16,"Maximized"
"[[RT]] @[[taylorlopez96]]: &#8220;@[[harleighpurolla]]: [[You]] [[are]] the biggest two [[faced]] bitch [[I]] [[have]] [[ever]] met.&#[[8221]]; [[You]] [[won't]] @ [[her]]","@: &#8220;@: the biggest two bitch met.&#; @ ",0.052216578274965286,0.7364932298660278,1,1,1,35,"Maximized"
"[[RT]] @[[Fvnxy]]: Irrelevant [[people]] talk [[so]] much shit [[like]] [[who]] [[the]] [[fuck]] [[are]] [[you]] [[bitch]]","@: Irrelevant talk much shit ",0.06404004245996475,0.7993057370185852,1,1,1,27,"Maximized"
"[[RT]] @[[dril]]: [([[launches]] [[sack]];s of [[burning]] [[medical]] [[waste]] into [[the]] side of [[someones]] house for having [[a]] bird [[feeder]] [[on]] [[their]] [[porch]])] Fucking Bird&#[[8230]];","@: [(;s of into side of house for having bird)] Fucking Bird&#;",0.03365255147218704,0.6143994331359863,1,1,1,42,"Maximized"
"&#[[8220]];@[[yeyo478]]: @Helenbabeey_ [[look]] at my [[benz]] bitch [[I've]] been [[the]] [[shit]] [[http]]://[[t]].co/[[H0iXjZH0tZ]]&#[[8221]];[[LMAOOO]]","&#;@: @Helenbabeey_ at my bitch been://.co/&#;",0.05503620207309723,0.7218270301818848,1,1,1,31,"Maximized"
"[[RT]] @[[churchofbasebal]]: And [[people]] say [[baseball]] is [[boring]]? #[[redskins]]","@: And say is? #",0.10893535614013672,0.7663742303848267,2,2,2,16,"Maximized"
"[[RT]] @[[Mymangot2JOBS_]]: @[[VeronicaGK]] bitch u been [[addicted]] [[to]] [[this]] [[for]] [[2]] years lmaoo","@: @ bitch u been years lmaoo",0.0758604109287262,0.6917258501052856,1,1,1,22,"Maximized"
"@[[Hovaa_]] your [[pet]] zebra. [[stripey]]?","@your zebra.?",0.18665657937526703,0.787186861038208,2,2,2,9,"Maximized"
"@[[HarveyLevinTMZ]] sal [[tryin]] [[2]] pull a [[K]]. [[Ferderline]]..lazy [[ass]] [[son]] [[of]] [[a]] bitch","@sal pull a...lazy bitch",0.06924402713775635,0.713679313659668,1,1,1,25,"Maximized"
"@[[BabyxShad]] hoes [[twerking]] [[heavy]] [[to]] [[that]]","@hoes ",0.16485825181007385,0.9978579878807068,1,1,1,12,"Maximized"
"[[God]] [[damn]] zebras every [[Virginia]] [[possession]] the [[whistle]] [[blows]] geeze.","zebras every the geeze.",0.09383364766836166,0.6942844986915588,2,2,2,17,"Maximized"
"[[RT]] @[[Magssca]]: &#8220;@[[uce_INA]]: @[[Magssca]] [[you]] aint gon [[take]] a pic [[tho]]&#[[8221]]; &#128133; [[not]] [[scared]] to I'm [[in]] [[a]] [[Japanese]] [[steakhouse]] [[tho]] bitch was [[walking]] quick","@: &#8220;@: @ aint gon a pic&#; &#128133; to I'm bitch was quick",0.03665623068809509,0.6294054985046387,1,1,1,45,"Maximized"
"My nig jus said ain't nuttin worse den a fat loud hoe.tru fuckin story","My nig jus said ain't nuttin worse den a fat loud hoe.tru fuckin story",0.0,0.0,1,1,0,1,"Skipped"
"""[[A]] NO [[BRAINER]]""<SPLIT>[[But]] as [[soon]] [[as]] this bitch [[gets]] [[rich]] [[in]] political [[power]], her views will [[change]]!<SPLIT>[[POLITICAL]] [[WHORES]]! [[http]]://[[t]].co/[[ekEPSjWcyU]]&#8221;","""NO""<SPLIT> as this bitch political, her views will!<SPLIT>!://.co/&#8221;",0.038538288325071335,0.639734148979187,1,1,1,41,"Maximized"
"[[RT]] @MaxAbrahms: [[When]] [[Americans]] [[claim]] #ISIS [[is]] just a ""[[local]] [[threat]],"" reply: [[You]] [[mean]] [[just]] [[to]] [[Iraq]], Syria, [[Turkey]], Jordan, [[Saudi]] Arabia, Leb&#8230;","@MaxAbrahms: #ISIS just a "","" reply:, Syria,, Jordan, Arabia, Leb&#8230;",0.03793051838874817,0.6241881251335144,2,2,2,39,"Maximized"
"[[RT]] @WhenRapperSaid: [[When]] [[Tupac]] said ""[[I]] [[ain't]] a killer [[but]] don't [[push]] [[me]], revenge [[is]] [[the]] [[sweetest]] joy next [[to]] getting pussy"" http://[[t]].[[co]]/[[pto]]&#8230;","@WhenRapperSaid: said "" a killer don't, revenge joy next getting pussy"" http://./&#8230;",0.03674957528710365,0.5923123359680176,1,1,1,44,"Maximized"
"hoes [[pick]] me [[like]] dandelions #[[PickMe]]","hoes me dandelions #",0.16480468213558197,0.6647236943244934,1,1,1,11,"Maximized"
"@[[T_FLYE]] [[lmaoooo]] I [[know]] [[Taylor]] in [[Brazil]] [[eating]] [[that]] overseas pussy","@I in overseas pussy",0.09009261429309845,0.7264466285705566,1,1,1,21,"Maximized"
"@[[PamSchep]] [[This]] bitch [[is]] not [[only]] [[an]] [[idiot]] [[but]] [[a]] troll! #[[spamblocked]] [[so]] keep [[spewing]] [[ur]] shit @[[CalFreedomMom]] @[[RalphyBoyUSA]] @[[ABC]] @[[scottddolan]]","@bitch not troll! # keep shit @ @ @ @",0.04638693854212761,0.8089584708213806,1,1,1,38,"Maximized"
"@[[kannslac]] [[He]] said ""[[ready]] bitch okay"" [[Lmfaoooooooo]] [[so]] [[done]] !!","@said "" bitch okay"" !!",0.11019223928451538,0.7770373821258545,1,1,1,16,"Maximized"
"[[I]] [[know]] these niglets [[heard]] me [[screaming]] &#[[128514]];&#[[128514]];","these niglets me &#;&#;",0.0966988131403923,0.765067458152771,1,1,1,16,"Maximized"
"[[I'm]] pretty [[sure]] [[the]] dmv [[won't]] [[let]] [[me]] [[take]] a [[new]] [[pic]], but [[a]] bitch [[might]] [[accidentally]] lose [[my]] [[license]] [[again]] [[where]] [[they]] [[have]] to take [[a]] new [[pic]]","pretty dmv a, but bitch lose to take new ",0.03426738828420639,0.7239266633987427,1,1,1,51,"Maximized"
"Pussy [[gotta]] [[be]] [[trash]] RT @[[Adolfhibsta]]: [[Her]] love life is so [[sad]] [[lol]] [[RT]] @[[cqminaj]]: im [[so]] [[glad]] [[khloe]] [[k]] [[dumped]] [[french's]] [[ghetto]] [[ass]]","Pussy RT @: love life is so @: im ",0.04063548520207405,0.7496089935302734,1,1,1,43,"Maximized"
"[[RT]] @[[cheyycheyy8]]: Rivers [[is]] seriously [[a]] bitch. [[Don't]] throw [[your]] hands around [[like]] [[a]] 5 [[year]] [[old]] bc [[something]] [[didn't]] [[go]] right. Lol","@: Rivers seriously bitch. throw hands around 5 bc right. Lol",0.04314349964261055,0.6084281802177429,1,1,1,37,"Maximized"
"[[I]] [[wept]] when #[[ThurmanMunson]] died, [[and]] [[I]] weep [[35]] years [[later]]. #[[Captain]] #[[Yankees]]","when # died, weep years. # #",0.07576876878738403,0.767106294631958,2,2,2,23,"Maximized"
"[[RT]] @_[[ashwhole]]: &#8220;@[[TerryLee__]]: &#8220;@______[[0__o_____]]: RT &#[[8220]];@[[iHitModelsRaw]]: *hits blunt* [[https]]://[[t]].co/[[WiqgnDXgNM]] &#8221;&#[[8221]]; [[this]] hoe thought [[she]] [[was]] [[so]] [[dee]]&#[[8230]];","@_: &#8220;@: &#8220;@______: RT &#;@: *hits blunt*://.co/ &#8221;&#; hoe thought&#;",0.03582833707332611,0.6788231730461121,1,1,1,43,"Maximized"
"WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #tcot #lnyhbt #pjnet #tgdn #gop","WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #tcot #lnyhbt #pjnet #tgdn #gop",0.0,0.0,2,2,1,1,"Skipped"
"[[RT]] @[[Anisa_So_Thick]]: Now let [[me]] [[write]] your [[mom]] [[since]] [[I]] have her address &[[amp]]; [[let]] her [[know]] her daughter [[is]] [[in]] [[Miami]] [[selling]] pussy [[for]] $85 &#[[128536]];","@: Now let your have her address &; her her daughter pussy $85 &#;",0.036721888929605484,0.6293414235115051,1,1,1,46,"Maximized"
"[[gotta]] [[tip]] [[for]] [[the]] monogamous [[niggas]], yo [[bitch]] fuckin' [[anonymous]] [[nigga]].","monogamous, yo fuckin'.",0.06755054742097855,0.8010003566741943,1,1,1,20,"Maximized"
"[[RT]] @Youss_Mayer: &#[[8220]];@[[SaddyBey]]: [[Fat]] bitch. What's [[her]] @? http://t.[[co]]/[[IZGkpcqIO0]]&#[[8221]];&#[[128557]];&#[[128514]];&#[[128557]];&#[[128557]];&#[[128557]];","@Youss_Mayer: &#;@: bitch. What's @? http://t./&#;&#;&#;&#;&#;&#;",0.05502517521381378,0.7774128913879395,1,1,1,32,"Maximized"
"[[Bobby]] bitch [[dropping]] [[in]] [[five]] minutes [[though]] .... Let [[that]] sink [[in]] &#[[128588]];&#[[128588]];","bitch minutes .... Let sink &#;&#;",0.07640673965215683,0.7687180638313293,1,1,1,23,"Maximized"
"[[RT]] @[[the_ironsheik]]: Alex Rodriguez [[you]] [[lucky]] [[only]] the Ryan Dempster [[hit]] [[you]]. [[I]] [[going]] [[to]] [[get]] my camel to [[break]] [[your]] [[neck]] [[you]] son [[of]] [[a]] bitch","@: Alex Rodriguez the Ryan Dempster. my camel to son bitch",0.036423251032829285,0.6662625670433044,1,1,1,50,"Maximized"
"[[If]] [[a]] bitch [[don't]] taste [[her]] [[own]] &#[[128573]]; [[you]] [[shouldn't]] [[even]] [[dare]] [[eat]] it &#128567;","bitch taste &#; it &#128567;",0.0661768838763237,0.7995127439498901,1,1,1,27,"Maximized"
"&#[[8220]];@[[Ditto_Guwop]]: All these hoes [[been]] passed [[around]] [[to]] [[a]] [[Cleveland]] [[niggah]]&#[[8221]];","&#;@: All these hoes passed&#;",0.07245197892189026,0.7686190605163574,1,1,1,24,"Maximized"
"[[When]] [[i]] [[die]] bitch [[fuck]] [[my]] hologram doe* [[there]] [[taylor]]","bitch hologram doe* ",0.09844282269477844,0.7986100912094116,1,1,1,18,"Maximized"
"[[Once]] again...[[HELLO]] [[HARDIN]] [[COUNTY]] <SPLIT>""@[[TheDrunkStory]]: ""Everyone [[knows]] [[a]] hoe named Ashley"" - [[HSN]]""","again... <SPLIT>""@: ""Everyone hoe named Ashley"" -""",0.07582905143499374,0.6915909051895142,1,1,1,23,"Maximized"
"Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;","Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;",0.0,0.0,1,1,2,1,"Skipped"
"[[Tanning]] with [[my]] [[main]] bitch","with bitch",0.19738617539405823,0.7977539300918579,1,1,1,9,"Maximized"
"[[Burritos]] [[are]] trash","trash",0.3161483108997345,0.8945318460464478,2,2,2,6,"Maximized"
"[[RT]] @[[Yaremisxo]]: Stop being [[a]] hoe [[so]] I [[can]] [[love]] [[you]] :/","@: Stop being hoe I :/",0.0901818722486496,0.7264401316642761,1,1,1,20,"Maximized"
"[[That]] bitch [[got]] [[631K]] [[followers]] [[but]] drive a [[honda]] &#[[128563]];","bitch drive a &#;",0.0992950052022934,0.7992026209831238,1,1,1,18,"Maximized"
"[[Hey]] bitch..[[Adam]] [[showed]] [[up]]..[[bring]] [[more]] [[beer]].","bitch.....",0.12400460243225098,0.9983006715774536,1,1,1,16,"Maximized"
"[[Its]] [[gorg]] out! [[RT]] @@[[anggxo]]: [[This]] bitch thinks its [[june]] [[or]] something @BriiiXO [[http]]://t.[[co]]/[[mFVCmym]]","out! @@: bitch thinks its something @BriiiXO://t./",0.058408308774232864,0.6466792225837708,1,1,1,28,"Maximized"
"[[RT]] @Jonnietherotten: [[Listen]] [[twitter]] [[just]] because [[161]] [[assholes]] just [[followed]] [[some]] stupid [[cunt]] does [[not]] mean I want [[to]]. [[Piss]] off with your fu&#8230;","@Jonnietherotten: because just stupid does mean I want. off with your fu&#8230;",0.03337744623422623,0.5016489028930664,1,1,1,39,"Maximized"
"[[RT]] @[[DrummerKid0328]]: Sike [[nah]] &#[[128514]];&#[[128514]];&#[[128514]]; that bitch be havin me [[buggin]]","@: Sike &#;&#;&#; that bitch be havin me ",0.07618938386440277,0.6149107217788696,1,1,1,22,"Maximized"
"[[That]] bitch [[on]] [[qualitest]] , [[she]] [[dont]] [[act]] right #[[WiseWordsFromWebb]]","bitch , right #",0.110179103910923,0.8876163363456726,1,1,1,17,"Maximized"
"[[pregnant]] at [[the]] [[same]] time [[and]] bitches [[think]] that's [[cute]]","at time bitches that's ",0.09932287782430649,0.6992796063423157,1,1,1,17,"Maximized"
"[[RT]] @tcaputo44: [[Trust]] [[no]] bitch #[[wordsofadvice]]","@tcaputo44: bitch #",0.16554905474185944,0.8322262167930603,1,1,1,11,"Maximized"
"[[If]] @[[UnLike_Society]] post [[1]] more pic [[of]] [[his]] [[waves]] [[I'm]] [[bringing]] my [[S-Curl]] back [[on]] [[these]] hoes [[for]] the 2014","@ post more pic my back hoes the 2014",0.0493880920112133,0.6494647264480591,1,1,1,35,"Maximized"
"[[Start]] [[punching]] hoes [[in]] [[they]] [[esophagus]] and [[shit]].","hoes and.",0.12254442274570465,0.8732487559318542,1,1,1,15,"Maximized"
"[[some]] [[prude]] bitch [[unfollwed]] me [[show]] [[me]] [[ur]] [[ugly]] [[face]]","bitch me ",0.09775064140558243,0.8988762497901917,1,1,1,19,"Maximized"
"[[The]] [[Guy]] [[got]] excited [[when]] he [[saw]] Oreo [[cookie]] crusts. [[He]] thought [[I]] [[was]] making [[pie]]. [[He]] [[was]] [[bummed]] [[when]] [[he]] [[realized]] [[it]] was [[cheesecake]].","excited he Oreo crusts. thought making. was.",0.03916982188820839,0.7589566111564636,2,2,2,44,"Maximized"
"&#[[8220]];@[[RudeNation21]]: [[When]] [[girls]] take my [[snap]] backs and beanies [[lol]]&#128169; [[that's]] 35 [[dollars]] [[a]] [[hat]] [[and]] 40 for the [[AX]] [[beanieS]] &#[[128530]];&#8221;[[I]] [[don't]] [[let]] [[them]] [[take]] [[it]]","&#;@: take my backs and beanies&#128169; 35 40 for the &#;&#8221; ",0.029788848012685776,0.676340639591217,2,2,2,52,"Maximized"
"[[I]] need [[some]] [[good]] pussy, [[fuck]]","need pussy, ",0.1643059253692627,0.831830620765686,1,1,1,12,"Maximized"
"[[Yo]] bitch [[gaggin]] [[she]] [[jet]] laggin","bitch laggin",0.1591532677412033,0.8262608051300049,1,1,1,11,"Maximized"
"[[Run]] out [[with]] [[the]] [[baldhead]] bitch [[thing]]....","out bitch....",0.1401575803756714,0.8556780219078064,1,1,1,13,"Maximized"
"&#[[128514]];&#128514;&#[[128514]]; bitch my [[lrt]]","&#;&#128514;&#; bitch my ",0.16541846096515656,0.6655804514884949,1,1,1,11,"Maximized"
"@[[ShareA40Ounce]] [[bad]] bitch with [[an]] [[open]] [[mouth]]","@bitch with ",0.1417432725429535,0.8558800220489502,1,1,1,13,"Maximized"
"[[Love'em]] [[and]] [[hate]] 'em... &#[[171]];@my_shit_bit [[Big]] booty [[bitches]].&#[[187]];","'em... &#;@my_shit_bit booty.&#;",0.09902771562337875,0.798629105091095,1,1,1,18,"Maximized"
"[[RT]] @[[ReverendGrim]]: God [[bless]] those delusional bitches [[still]] trying to [[keep]] ""[[duck]] [[face]]"" [[alive]].","@: God those delusional bitches trying to """".",0.07051379978656769,0.642066240310669,1,1,1,25,"Maximized"
"Good Morning to lightskin dyke bitches with Steven Segal ponytails.","Good Morning to lightskin dyke bitches with Steven Segal ponytails.",0.0,0.0,1,1,0,1,"Skipped"
"[[Rewrite]], tinker [[with]] [[it's]] official language [[regarding]] [[same-sex]] [[relationships]], [[divorce]], [[remarriage]], [[etc]]. [[But]] nothing is [[set]] [[in]] stone at [[all]].",", tinker official language,,,. nothing is stone at.",0.04799070954322815,0.6986514925956726,2,2,2,34,"Maximized"
"[[RT]] @[[ScottyRackss]]: My [[Wifi]] stronger [[then]] [[half]] y'all hoes [[relationships]] lol","@: My stronger y'all hoes lol",0.08992299437522888,0.6356586813926697,1,1,1,18,"Maximized"
"#[[HOLIDAYSEASONLIVE]] @[[ShyGlizzy]] @plies Shy [[Glizzy]] Feat [[Plies]] - [[FREE]] THA [[GANG]]: [[http]]://[[t]].[[co]]/pYGOSk0qCP","#@ @plies Shy Feat - THA:://./pYGOSk0qCP",0.06761819869279861,0.7109037041664124,2,2,2,24,"Maximized"
"smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.","smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.",0.0,0.0,1,1,0,1,"Skipped"
"[[Thanks]] Charlie @[[Charlie4927]] @[[RevkahJC]] @[[StacyDmomof5]] @[[PattiSM74]] @[[cantUCIMblonde]] @[[Kacado]]","Charlie @ @ @ @ @ @",0.12051479518413544,0.9753898978233337,2,2,2,16,"Maximized"
"[[RT]] @[[CraziestSex]]: Eat her pussy [[and]] look [[at]] [[her]] [[like]] &#[[128540]];&#[[128541]];&#128514; [[http]]://t.[[co]]/[[mIgiYMGRJt]]","@: Eat her pussy look &#;&#;&#128514;://t./",0.05823054909706116,0.7054579854011536,1,1,1,30,"Maximized"
"[[TRUST]] [[ME]] #Seattle&[[gt]]; [[WE]] GIVE #[[Thanksgiving]] [[it's]] [[DUE]]&[[gt]]; A [[huge]], [[flightless]] bird? Dream come [[true]] [[for]] European bird eaters.......","#Seattle&; GIVE #&; A, bird? Dream come European bird eaters.......",0.04701054468750954,0.6184148192405701,2,2,2,34,"Maximized"
"""[[when]] [[guys]] [[say]] ""Latinas &[[gt]];"" they [[mean]] [[the]] [[Kim]] [[Kardashian]] looking [[girls]] [[not]] you bitches that [[shaped]] like [[a]] mini fridge &[[amp]]; [[smell]] like [[tortillas]]""","""""Latinas &;"" they looking you bitches that like mini fridge &; like""",0.039513517171144485,0.6395331621170044,1,1,1,42,"Maximized"
"@[[JawShoeeAhhh]] @keepitplur bitch [[you]] [[beat]] after [[losing]] twice [[lol]] and [[we]] [[won]] [[11]], [[you]] [[just]] [[a]] [[hater]]","@@keepitplur bitch after twice and, ",0.05822160840034485,0.7643201351165771,1,1,1,31,"Maximized"
"&#[[8220]];@[[UcfGawd]]: [[Crying]] over [[a]] [[guy]] [[on]] Thanksgiving? Nah bitch [[pick]] your head [[up]], [[you]] making [[the]] turkey soggy.&#[[8221]]; [[Thanks]] [[A'Shanni]] *[[pats]] turkey dry*","&#;@: over Thanksgiving? Nah bitch your head, making turkey soggy.&#; * turkey dry*",0.03933897614479065,0.5997080206871033,1,1,1,41,"Maximized"
"[[RT]] @[[theARTofTriLL]]: Dolph in [[this]] hoe... Bout [[to]] rock [[dj]] [[holiday]] [[show]]!!!! #[[memphis]]","@: Dolph in hoe... Bout rock!!!! #",0.07522498071193695,0.6913790106773376,1,1,1,23,"Maximized"
"[[know]] [[you]] don't [[like]] [[me]] [[cussss]] yo bitch [[most]] likely [[doesss]]","don't yo bitch likely ",0.088656947016716,0.7264405488967896,1,1,1,19,"Maximized"
"[[Take]] that [[and]] [[shove]] it [[up]] your ass, @[[KeithOlbermann]] #[[Yankees]] #[[DerekJeter]]","that it your ass, @ # #",0.08614476025104523,0.7243435978889465,1,1,1,19,"Maximized"
"[[That]] warm [[fuzzy]] [[feeling]] [[when]] [[you're]] [[able]] [[to]] [[give]] someone [[a]] helping hand. Talking [[about]] [[medical]] problems [[with]] others [[can]] really [[help]].","warm someone helping hand. Talking problems others really.",0.0446636825799942,0.6811419725418091,2,2,2,37,"Maximized"
"[[RT]] @Daily_Dip: ""[[And]] [[I]] [[ain't]] trippin' on [[nothin']], [[I'm]] dippin' [[on]] [[somethin']], [[and]] [[my]] [[homeboy]] [[say]] he [[got]] [[a]] bad bitch for [[me]] tonight"" #LilWay ...","@Daily_Dip: "" trippin' on, dippin', he bad bitch for tonight"" #LilWay ...",0.0397205650806427,0.6397268772125244,1,1,1,42,"Maximized"
"[[RT]] @[[yunheaux]]: ppl from [[the]] uk [[go]] [[dumb]] [[hard]] [[when]] [[they]] [[curse]] they [[be]] [[like]] ""[[YOU]] SHITTING [[CUNT]]"" [[I]] [[be]] [[like]] dam cunts [[can't]] [[shit]]","@: ppl from uk they "" SHITTING"" dam cunts ",0.03550185263156891,0.7574095129966736,1,1,1,44,"Maximized"
"[[RT]] @ShesAddicted2Me: ""@[[187XO_]]: ' [[I]] [[rather]] [[jack]] [[off]] then [[fuck]] [[hoes]] tbh , [[That]] shit boring [[give]] [[me]] [[a]] [[wife]] ."" Lmfao , Little [[Be]] [[Like]] ...","@ShesAddicted2Me: ""@: ' then tbh , shit boring ."" Lmfao , Little ...",0.04372040927410126,0.7259936332702637,1,1,1,38,"Maximized"
